[1546720854.9511755, '192.168.50.145', '21.65', '10205FE010002C92', '-0.207', '-1.016', '-11.318', '21.394', '-0.210', '-2.013', '0.269', '-0.202', '-0.401', '-91']
[1546720855.014056, '192.168.50.145', '13.66', '10205FE010002C95', '-0.303', '-3.233', '-9.772', '-41.720', '10.307', '20.256', '0.273', '-0.199', '-0.403', '-100']
[1546720855.6008909, '192.168.50.145', '14.00', '10205FE010002C95', '-1.061', '-0.991', '-11.913', '-6.440', '-1.960', '-14.420', '0.259', '-0.178', '-0.404', '-96']
[1546720855.7462025, '192.168.50.145', '24.60', '10205FE010002BEB', '-0.939', '-1.010', '-10.086', '-6.510', '4.611', '-6.860', '0.257', '-0.167', '-0.404', '-112']
[1546720855.9695258, '192.168.50.145', '1.98', '10205FE010002A85', '-0.732', '-1.973', '-9.434', '11.944', '-2.065', '-0.814', '0.252', '-0.174', '-0.403', '-82']
[1546720856.2145386, '192.168.50.145', '23.14', '10205FE010002C92', '-0.385', '-1.956', '-8.902', '-5.775', '6.108', '17.728', '0.259', '-0.184', '-0.393', '-85']
[1546720856.5636184, '192.168.50.145', '1.38', '10205FE010002A85', '-0.888', '-2.935', '-11.011', '-7.289', '-10.106', '-7.963', '0.248', '-0.204', '-0.397', '-82']
[1546720856.925383, '192.168.50.145', '23.88', '10205FE010002C92', '-0.926', '-1.088', '-8.473', '-4.296', '9.021', '-1.750', '0.250', '-0.180', '-0.395', '-88']
[1546720857.0417862, '192.168.50.145', '25.93', '10205FE010002BEB', '-0.422', '-2.474', '-8.449', '5.084', '6.554', '7.009', '0.252', '-0.178', '-0.396', '-106']
[1546720857.172342, '192.168.50.145', '26.05', '10205FE010002BEB', '-0.824', '-1.978', '-10.726', '4.673', '-0.035', '9.573', '0.261', '-0.185', '-0.386', '-99']
[1546720857.2941458, '192.168.50.145', '15.48', '10205FE010002C95', '-0.711', '-1.094', '-11.147', '-9.222', '-4.629', '8.330', '0.262', '-0.183', '-0.384', '-100']
[1546720857.649004, '192.168.50.145', '0.54', '10205FE010002A85', '-1.182', '-1.297', '-9.099', '17.491', '5.801', '-31.754', '0.246', '-0.166', '-0.392', '-81']
[1546720857.7848938, '192.168.50.145', '0.45', '10205FE010002A85', '-2.810', '-1.464', '-9.111', '-36.540', '19.171', '-73.176', '0.243', '-0.136', '-0.395', '-80']
[1546720857.9144676, '192.168.50.145', '0.57', '10205FE010002A85', '-1.797', '-1.076', '-9.070', '-10.465', '-14.499', '-92.671', '0.228', '-0.082', '-0.392', '-81']
[1546720858.1369052, '192.168.50.145', '26.47', '10205FE010002BEB', '-2.268', '0.017', '-9.912', '-12.661', '-19.145', '-117.390', '0.130', '0.027', '-0.380', '-94']
[1546720858.26937, '192.168.50.145', '26.44', '10205FE010002BEB', '-0.339', '-0.552', '-9.495', '-1.566', '-11.340', '-88.497', '0.073', '0.041', '-0.380', '-91']
[1546720858.45124, '192.168.50.145', '26.62', '10205FE010002BEB', '0.045', '-0.065', '-10.936', '-0.621', '-12.880', '-49.455', '0.015', '0.044', '-0.378', '-93']
[1546720858.4657075, '192.168.50.145', '24.54', '10205FE010002C92', '0.045', '-0.065', '-10.936', '-0.621', '-12.880', '-49.455', '0.015', '0.044', '-0.378', '-84']
[1546720858.6916893, '192.168.50.145', '0.92', '10205FE010002A85', '-0.173', '-1.505', '-8.942', '-5.530', '-7.639', '-25.979', '-0.033', '0.055', '-0.367', '-81']
[1546720858.9392896, '192.168.50.145', '26.38', '10205FE010002BEB', '-1.679', '-2.699', '-8.389', '-12.950', '10.404', '-13.755', '-0.050', '0.046', '-0.369', '-92']
[1546720859.4357781, '192.168.50.145', '1.47', '10205FE010002A85', '0.159', '-1.959', '-11.706', '-6.300', '14.919', '7.884', '-0.054', '0.055', '-0.373', '-82']
[1546720859.575396, '192.168.50.145', '1.70', '10205FE010002A85', '-0.805', '-0.525', '-9.751', '9.240', '-0.534', '13.755', '-0.048', '0.057', '-0.374', '-82']
[1546720859.6982663, '192.168.50.145', '1.78', '10205FE010002A85', '0.415', '-1.340', '-7.842', '8.724', '-14.149', '6.702', '-0.052', '0.046', '-0.382', '-82']
[1546720859.9626737, '192.168.50.145', '24.46', '10205FE010002C92', '-0.284', '-2.657', '-10.746', '13.230', '-6.204', '-10.369', '-0.067', '0.012', '-0.402', '-84']
[1546720860.085479, '192.168.50.145', '26.15', '10205FE010002BEB', '-0.435', '0.226', '-12.360', '5.775', '0.683', '-19.784', '-0.062', '0.023', '-0.391', '-86']
[1546720860.100759, '192.168.50.145', '-1.98', '10205FE010002C92', '-0.435', '0.226', '-12.360', '5.775', '0.683', '-19.784', '-0.062', '0.023', '-0.391', '-83']
[1546720860.2257245, '192.168.50.145', '26.29', '10205FE010002BEB', '-0.487', '-0.873', '-9.427', '4.646', '-5.040', '-6.142', '-0.064', '0.020', '-0.394', '-92']
[1546720860.5316265, '192.168.50.145', '14.45', '10205FE010002C95', '-0.736', '-1.747', '-10.828', '-0.429', '9.083', '13.807', '-0.059', '-0.000', '-0.405', '-90']
[1546720860.5469527, '192.168.50.145', '25.94', '10205FE010002BEB', '0.359', '-1.769', '-10.934', '-49.341', '1.654', '26.267', '-0.051', '0.015', '-0.401', '-86']
[1546720861.0293765, '192.168.50.145', '24.70', '10205FE010002C92', '-0.118', '-2.544', '-11.830', '11.340', '-10.797', '-6.562', '-0.059', '-0.008', '-0.417', '-83']
[1546720861.205919, '192.168.50.145', '13.85', '10205FE010002C95', '-0.735', '-1.107', '-9.878', '0.525', '0.219', '-7.875', '-0.068', '-0.012', '-0.415', '-93']
[1546720861.4364226, '192.168.50.145', '12.32', '10205FE0100031F3', '-0.142', '-2.320', '-8.611', '14.219', '-0.656', '3.185', '-0.058', '-0.031', '-0.412', '-83']
[1546720861.452003, '192.168.50.145', '4.02', '10205FE010002A85', '-0.142', '-2.320', '-8.611', '14.219', '-0.656', '3.185', '-0.058', '-0.031', '-0.412', '-85']
[1546720861.9004412, '192.168.50.145', '12.46', '10205FE0100031F3', '-0.597', '-2.437', '-7.713', '-7.070', '-12.889', '9.642', '-0.024', '-0.007', '-0.405', '-84']
[1546720862.3292007, '192.168.50.145', '12.66', '10205FE0100031F3', '-0.565', '-0.940', '-8.904', '-5.206', '-3.701', '-2.354', '-0.043', '0.000', '-0.408', '-82']
[1546720862.5785127, '192.168.50.145', '24.71', '10205FE010002BEB', '-0.780', '-2.637', '-10.288', '2.993', '2.783', '7.875', '-0.034', '-0.010', '-0.403', '-86']
[1546720863.603416, '192.168.50.145', '12.66', '10205FE010002C95', '-0.942', '-2.859', '-10.272', '-13.239', '6.930', '2.144', '-0.023', '-0.018', '-0.410', '-88']
[1546720863.7438943, '192.168.50.145', '12.60', '10205FE010002C95', '0.575', '-1.909', '-11.060', '12.521', '-6.851', '8.951', '-0.020', '-0.015', '-0.408', '-88']
[1546720864.1110532, '192.168.50.145', '13.67', '10205FE0100031F3', '-0.495', '-3.312', '-10.027', '11.594', '-5.460', '5.338', '-0.009', '-0.027', '-0.417', '-89']
[1546720864.2354703, '192.168.50.145', '24.92', '10205FE010002BEB', '-1.164', '-0.921', '-12.376', '-6.361', '-1.715', '-8.024', '-0.022', '-0.017', '-0.411', '-84']
[1546720865.1045585, '192.168.50.145', '12.16', '10205FE010002C95', '0.644', '-2.694', '-9.681', '14.989', '-11.935', '1.444', '-0.004', '-0.006', '-0.408', '-86']
[1546720865.2483375, '192.168.50.145', '12.09', '10205FE010002C95', '-0.157', '-3.288', '-10.481', '-26.311', '-7.892', '6.379', '-0.008', '-0.010', '-0.408', '-84']
[1546720866.6593785, '192.168.50.145', '15.50', '10205FE0100031F3', '-0.502', '-2.158', '-8.612', '2.082', '-2.056', '-3.999', '-0.029', '0.013', '-0.424', '-91']
[1546720866.9107597, '192.168.50.145', '24.62', '10205FE010002BEB', '-1.618', '-3.086', '-9.454', '-36.321', '-4.419', '-54.688', '-0.052', '0.010', '-0.438', '-85']
[1546720867.0629447, '192.168.50.145', '24.52', '10205FE010002BEB', '-1.903', '-2.759', '-8.112', '-20.790', '-26.416', '-101.045', '-0.116', '-0.014', '-0.431', '-85']
[1546720867.190548, '192.168.50.145', '11.82', '10205FE010002C95', '-1.321', '-0.134', '-10.277', '-10.474', '-45.089', '-123.716', '-0.196', '-0.047', '-0.412', '-91']
[1546720867.620178, '192.168.50.145', '0.61', '10205FE010002A7B', '-0.714', '-0.793', '-10.033', '-5.338', '-11.533', '-49.018', '-0.276', '-0.269', '-0.366', '-81']
[1546720867.6405394, '192.168.50.145', '11.56', '10205FE010002C95', '-0.481', '-1.090', '-10.039', '1.041', '-9.958', '-35.394', '-0.282', '-0.281', '-0.366', '-95']
[1546720867.9974067, '192.168.50.145', '24.14', '10205FE010002BEB', '-0.867', '-1.900', '-9.612', '-0.114', '-0.507', '-7.061', '-0.263', '-0.307', '-0.359', '-94']
[1546720868.1095543, '192.168.50.145', '0.67', '10205FE010002A7B', '-0.498', '-1.738', '-9.399', '-2.485', '-2.398', '-5.224', '-0.262', '-0.311', '-0.358', '-80']
[1546720868.2208557, '192.168.50.145', '10.39', '10205FE010002A85', '-1.273', '-2.188', '-9.411', '1.697', '2.791', '-9.284', '-0.257', '-0.309', '-0.360', '-84']
[1546720868.2362034, '192.168.50.145', '0.56', '10205FE010002A7B', '-1.273', '-2.188', '-9.411', '1.697', '2.791', '-9.284', '-0.257', '-0.309', '-0.360', '-80']
[1546720868.4650843, '192.168.50.145', '15.33', '10205FE0100031F3', '-0.855', '-3.153', '-8.629', '2.888', '1.496', '-9.896', '-0.250', '-0.306', '-0.359', '-84']
[1546720868.8380907, '192.168.50.145', '1.21', '10205FE010002A7B', '-0.014', '-0.639', '-9.985', '30.380', '0.639', '2.476', '-0.244', '-0.280', '-0.359', '-80']
[1546720868.9466088, '192.168.50.145', '14.97', '10205FE0100031F3', '-0.483', '-2.116', '-6.802', '26.285', '3.106', '10.019', '-0.251', '-0.284', '-0.352', '-87']
[1546720869.1581817, '192.168.50.145', '1.57', '10205FE010002A7B', '-1.253', '-2.399', '-11.344', '12.696', '-1.505', '-23.284', '-0.256', '-0.285', '-0.354', '-80']
[1546720869.1736856, '192.168.50.145', '10.55', '10205FE010002C95', '-1.253', '-2.399', '-11.344', '12.696', '-1.505', '-23.284', '-0.256', '-0.285', '-0.354', '-95']
[1546720869.905329, '192.168.50.145', '14.05', '10205FE0100031F3', '0.357', '-1.137', '-9.120', '-4.261', '-10.395', '15.794', '-0.258', '-0.364', '-0.357', '-89']
[1546720870.0081058, '192.168.50.145', '24.45', '10205FE010002C92', '-0.930', '-1.391', '-7.301', '14.989', '-1.102', '0.131', '-0.248', '-0.361', '-0.344', '-86']
[1546720870.15061, '192.168.50.145', '13.75', '10205FE0100031F3', '-0.007', '-3.054', '-8.936', '1.601', '2.905', '-2.126', '-0.231', '-0.366', '-0.338', '-91']
[1546720870.5328486, '192.168.50.145', '23.88', '10205FE010002C92', '-1.415', '-0.644', '-7.243', '6.633', '-1.505', '-10.885', '-0.186', '-0.369', '-0.326', '-87']
[1546720870.8933973, '192.168.50.145', '11.04', '10205FE010002A85', '-1.224', '-0.209', '-11.037', '32.489', '19.530', '4.576', '-0.134', '-0.362', '-0.328', '-82']
[1546720871.126943, '192.168.50.145', '4.13', '10205FE010002A7B', '-0.316', '-2.688', '-8.904', '-0.586', '2.398', '-4.891', '-0.132', '-0.336', '-0.316', '-82']
[1546720871.2653167, '192.168.50.145', '7.83', '10205FE010002C95', '-0.068', '-2.681', '-11.415', '1.295', '-6.414', '-5.749', '-0.133', '-0.334', '-0.312', '-93']
[1546720871.3919, '192.168.50.145', '7.65', '10205FE010002C95', '-0.814', '0.372', '-12.785', '4.602', '-1.575', '-6.571', '-0.145', '-0.311', '-0.314', '-93']
[1546720871.626037, '192.168.50.145', '22.79', '10205FE010002C92', '-0.391', '-2.371', '-7.917', '10.185', '-0.289', '-4.174', '-0.168', '-0.326', '-0.317', '-90']
[1546720871.6414645, '192.168.50.145', '12.82', '10205FE0100031F3', '-0.391', '-2.371', '-7.917', '10.185', '-0.289', '-4.174', '-0.168', '-0.326', '-0.317', '-85']
[1546720871.9421475, '192.168.50.145', '11.57', '10205FE010002A85', '-0.657', '-1.268', '-10.254', '9.835', '7.726', '6.318', '-0.190', '-0.354', '-0.320', '-84']
[1546720872.0467741, '192.168.50.145', '22.44', '10205FE010002C92', '0.018', '-1.568', '-9.015', '-14.840', '-4.988', '6.571', '-0.192', '-0.349', '-0.324', '-88']
[1546720872.6175547, '192.168.50.145', '6.06', '10205FE010002A7B', '-1.175', '-2.043', '-7.141', '0.446', '5.110', '-12.171', '-0.193', '-0.369', '-0.318', '-82']
[1546720872.632973, '192.168.50.145', '6.17', '10205FE010002C95', '-1.175', '-2.043', '-7.141', '0.446', '5.110', '-12.171', '-0.193', '-0.369', '-0.318', '-102']
[1546720873.0207012, '192.168.50.145', '12.26', '10205FE010002A85', '-0.823', '-0.078', '-11.957', '4.532', '-0.840', '14.026', '-0.184', '-0.378', '-0.307', '-83']
[1546720873.0361388, '192.168.50.145', '6.55', '10205FE010002A7B', '-0.823', '-0.078', '-11.957', '4.532', '-0.840', '14.026', '-0.184', '-0.378', '-0.307', '-82']
[1546720873.161789, '192.168.50.145', '12.44', '10205FE010002A85', '-0.304', '-2.553', '-7.701', '4.620', '3.911', '11.804', '-0.195', '-0.374', '-0.305', '-83']
[1546720873.4093432, '192.168.50.145', '20.71', '10205FE010002C92', '0.245', '-3.655', '-10.083', '5.731', '-3.920', '-0.394', '-0.209', '-0.386', '-0.294', '-92']
[1546720873.6896517, '192.168.50.145', '7.43', '10205FE010002A7B', '-1.271', '-1.900', '-7.883', '7.726', '18.952', '9.660', '-0.220', '-0.370', '-0.280', '-82']
[1546720873.7850778, '192.168.50.145', '7.49', '10205FE010002A7B', '-0.808', '-2.764', '-7.631', '-0.438', '3.439', '10.579', '-0.224', '-0.364', '-0.283', '-82']
[1546720874.0539336, '192.168.50.145', '7.83', '10205FE010002A7B', '-1.442', '-0.632', '-12.279', '15.347', '2.485', '0.945', '-0.243', '-0.351', '-0.282', '-84']
[1546720874.067804, '192.168.50.145', '4.23', '10205FE010002C95', '-1.442', '-0.632', '-12.279', '15.347', '2.485', '0.945', '-0.243', '-0.351', '-0.282', '-91']
[1546720874.081682, '192.168.50.145', '16.97', '10205FE010002BEB', '-1.442', '-0.632', '-12.279', '15.347', '2.485', '0.945', '-0.243', '-0.351', '-0.282', '-89']
[1546720874.7287068, '192.168.50.145', '3.50', '10205FE010002C95', '-1.120', '-2.047', '-8.432', '-12.609', '-8.190', '1.654', '-0.257', '-0.322', '-0.279', '-92']
[1546720874.7426016, '192.168.50.145', '16.12', '10205FE010002BEB', '-1.146', '-2.177', '-7.329', '2.257', '1.601', '-7.446', '-0.260', '-0.317', '-0.287', '-90']
[1546720874.7564778, '192.168.50.145', '19.30', '10205FE010002C92', '-1.146', '-2.177', '-7.329', '2.257', '1.601', '-7.446', '-0.260', '-0.317', '-0.287', '-94']
[1546720874.8581495, '192.168.50.145', '15.98', '10205FE010002BEB', '-1.030', '-3.437', '-7.720', '-1.645', '6.037', '-2.249', '-0.261', '-0.312', '-0.298', '-89']
[1546720875.383918, '192.168.50.145', '9.53', '10205FE010002A7B', '-0.437', '-3.568', '-7.256', '-3.421', '0.858', '8.584', '-0.286', '-0.276', '-0.352', '-81']
[1546720875.5990937, '192.168.50.145', '15.04', '10205FE010002BEB', '-1.097', '-3.540', '-11.087', '-7.262', '-8.995', '-0.866', '-0.294', '-0.293', '-0.365', '-90']
[1546720875.7230268, '192.168.50.145', '2.20', '10205FE010002C95', '-1.786', '-1.707', '-9.301', '8.881', '3.071', '-12.863', '-0.297', '-0.302', '-0.388', '-92']
[1546720875.8414772, '192.168.50.145', '14.44', '10205FE010002A85', '-1.771', '-0.812', '-8.023', '3.579', '-1.120', '-14.534', '-0.293', '-0.316', '-0.388', '-86']
[1546720875.980564, '192.168.50.145', '14.59', '10205FE010002A85', '-1.155', '-3.004', '-9.202', '4.970', '5.075', '-8.689', '-0.297', '-0.332', '-0.408', '-87']
[1546720876.0813966, '192.168.50.145', '14.49', '10205FE010002BEB', '0.039', '-2.789', '-11.231', '8.986', '-7.691', '-3.290', '-0.301', '-0.343', '-0.407', '-87']
[1546720876.218364, '192.168.50.145', '1.74', '10205FE010002C95', '-1.245', '-1.399', '-11.603', '6.361', '-7.140', '7.884', '-0.312', '-0.328', '-0.408', '-86']
[1546720876.6862366, '192.168.50.145', '1.17', '10205FE010002C95', '-1.955', '-2.314', '-10.396', '-28.359', '3.622', '-5.110', '-0.321', '-0.361', '-0.417', '-89']
[1546720876.8039238, '192.168.50.145', '61.16', '10205FE010002A7B', '-0.946', '-1.960', '-8.839', '-0.910', '15.137', '0.910', '-0.306', '-0.374', '-0.417', '-102']
[1546720876.9295995, '192.168.50.145', '11.42', '10205FE010002A7B', '-1.169', '-1.683', '-7.866', '6.484', '1.960', '5.119', '-0.305', '-0.373', '-0.414', '-84']
[1546720876.9450912, '192.168.50.145', '1.02', '10205FE010002C95', '-1.169', '-1.683', '-7.866', '6.484', '1.960', '5.119', '-0.305', '-0.373', '-0.414', '-88']
[1546720877.0446362, '192.168.50.145', '15.36', '10205FE010002A85', '-1.193', '-2.256', '-8.372', '10.430', '11.979', '-1.383', '-0.300', '-0.382', '-0.419', '-86']
[1546720877.12521, '192.168.50.145', '10.54', '10205FE0100031F3', '-1.269', '-2.240', '-9.431', '7.858', '17.334', '1.916', '-0.291', '-0.387', '-0.417', '-88']
[1546720877.8222826, '192.168.50.145', '12.33', '10205FE010002A7B', '1.189', '-3.557', '-10.665', '-9.363', '-20.003', '-2.240', '-0.248', '-0.375', '-0.425', '-91']
[1546720877.927349, '192.168.50.145', '10.27', '10205FE0100031F3', '-1.951', '-3.851', '-9.504', '8.208', '37.389', '-27.064', '-0.237', '-0.386', '-0.432', '-90']
[1546720877.9429739, '192.168.50.145', '18.75', '10205FE010002A85', '1.027', '-4.410', '-10.306', '-4.629', '-20.843', '-22.899', '-0.215', '-0.404', '-0.428', '-105']
[1546720878.243344, '192.168.50.145', '16.35', '10205FE010002A85', '-0.877', '1.009', '-8.835', '-38.920', '-6.326', '36.347', '-0.198', '-0.366', '-0.433', '-84']
[1546720878.3525558, '192.168.50.145', '15.82', '10205FE010002C92', '-1.554', '1.269', '-10.140', '15.085', '16.756', '6.519', '-0.194', '-0.364', '-0.432', '-88']
[1546720878.7119324, '192.168.50.145', '16.57', '10205FE010002A85', '-0.522', '-1.918', '-8.656', '-7.718', '5.180', '2.319', '-0.170', '-0.348', '-0.415', '-86']
[1546720878.7274275, '192.168.50.145', '13.32', '10205FE010002A7B', '-0.522', '-1.918', '-8.656', '-7.718', '5.180', '2.319', '-0.170', '-0.348', '-0.415', '-96']
[1546720879.7380705, '192.168.50.145', '17.61', '10205FE010002A85', '-1.089', '-2.230', '-7.682', '8.059', '-2.144', '-8.540', '-0.107', '-0.364', '-0.368', '-87']
[1546720879.7535424, '192.168.50.145', '14.66', '10205FE010002A7B', '-1.089', '-2.230', '-7.682', '8.059', '-2.144', '-8.540', '-0.107', '-0.364', '-0.368', '-86']
[1546720879.861224, '192.168.50.145', '10.42', '10205FE0100031F3', '-0.506', '-2.584', '-10.427', '-15.794', '-5.346', '-7.997', '-0.095', '-0.368', '-0.375', '-92']
[1546720879.9999368, '192.168.50.145', '10.02', '10205FE010002BEB', '-0.610', '-1.193', '-10.554', '10.246', '-1.470', '2.555', '-0.092', '-0.362', '-0.382', '-88']
[1546720880.7144952, '192.168.50.145', '49.37', '10205FE010002A7B', '-0.698', '-1.640', '-7.515', '14.831', '2.922', '-9.922', '-0.102', '-0.337', '-0.438', '-106']
[1546720880.8704698, '192.168.50.145', '16.15', '10205FE010002A7B', '-0.999', '-1.896', '-10.909', '-16.161', '-7.910', '-3.334', '-0.094', '-0.333', '-0.406', '-87']
[1546720880.9690545, '192.168.50.145', '19.21', '10205FE010002A85', '-0.234', '-2.272', '-11.003', '-14.516', '4.699', '2.257', '-0.109', '-0.334', '-0.432', '-94']
[1546720880.9829295, '192.168.50.145', '16.28', '10205FE010002A7B', '-0.023', '-0.977', '-11.660', '15.663', '2.091', '2.800', '-0.101', '-0.322', '-0.412', '-90']
[1546720881.206167, '192.168.50.145', '19.19', '10205FE010002A85', '-0.390', '-1.969', '-7.649', '9.809', '-2.021', '5.434', '-0.105', '-0.321', '-0.407', '-116']
[1546720881.2200265, '192.168.50.145', '16.57', '10205FE010002A7B', '-0.390', '-1.969', '-7.649', '9.809', '-2.021', '5.434', '-0.105', '-0.321', '-0.407', '-85']
[1546720881.3248503, '192.168.50.145', '19.32', '10205FE010002A85', '-0.196', '-2.686', '-9.605', '18.445', '-8.435', '-10.649', '-0.130', '-0.331', '-0.416', '-93']
[1546720881.49904, '192.168.50.145', '20.44', '10205FE010002A85', '-1.021', '-1.341', '-11.386', '-5.486', '0.674', '-5.189', '-0.134', '-0.323', '-0.398', '-100']
[1546720881.5128894, '192.168.50.145', '17.04', '10205FE010002A7B', '-1.021', '-1.341', '-11.386', '-5.486', '0.674', '-5.189', '-0.134', '-0.323', '-0.398', '-89']
[1546720881.5267642, '192.168.50.145', '5.18', '10205FE010002C95', '-1.021', '-1.341', '-11.386', '-5.486', '0.674', '-5.189', '-0.134', '-0.323', '-0.398', '-100']
[1546720881.6330726, '192.168.50.145', '17.17', '10205FE010002A7B', '-1.383', '-1.044', '-9.045', '-0.718', '19.407', '-2.835', '-0.120', '-0.306', '-0.397', '-91']
[1546720881.7872875, '192.168.50.145', '5.36', '10205FE010002C95', '-0.561', '-1.323', '-9.483', '14.892', '-3.132', '2.293', '-0.136', '-0.303', '-0.400', '-100']
[1546720881.902978, '192.168.50.145', '17.45', '10205FE010002A7B', '-0.528', '-2.252', '-10.452', '2.293', '-2.144', '9.293', '-0.135', '-0.307', '-0.388', '-92']
[1546720882.4650064, '192.168.50.145', '6.68', '10205FE010002C95', '-0.233', '-2.849', '-10.828', '-28.656', '-15.873', '-8.312', '-0.165', '-0.295', '-0.382', '-100']
[1546720882.70423, '192.168.50.145', '21.30', '10205FE010002A85', '-0.258', '-1.242', '-9.510', '6.501', '-7.385', '-4.156', '-0.175', '-0.260', '-0.388', '-88']
[1546720882.8111556, '192.168.50.145', '11.62', '10205FE0100031F3', '-0.298', '-2.321', '-8.187', '13.221', '-9.642', '0.114', '-0.180', '-0.273', '-0.376', '-103']
[1546720882.9474654, '192.168.50.145', '11.31', '10205FE0100031F3', '-0.370', '-2.746', '-9.443', '3.089', '6.142', '-18.778', '-0.185', '-0.292', '-0.372', '-95']
[1546720883.0607414, '192.168.50.145', '11.59', '10205FE010002C92', '0.636', '-0.772', '-12.038', '15.453', '12.784', '7.604', '-0.177', '-0.288', '-0.379', '-92']
[1546720883.161257, '192.168.50.145', '7.39', '10205FE010002C95', '0.182', '-1.205', '-8.619', '4.821', '-5.722', '11.769', '-0.185', '-0.276', '-0.377', '-110']
[1546720883.4077823, '192.168.50.145', '19.49', '10205FE010002A7B', '-0.261', '-2.946', '-10.357', '6.073', '-9.791', '-5.827', '-0.204', '-0.280', '-0.366', '-92']
[1546720883.6409638, '192.168.50.145', '12.63', '10205FE0100031F3', '-0.824', '-0.906', '-10.002', '-4.182', '-2.433', '2.713', '-0.202', '-0.258', '-0.371', '-92']
[1546720883.8788714, '192.168.50.145', '4.88', '10205FE010002BEB', '-0.852', '-2.060', '-8.557', '10.430', '0.980', '1.610', '-0.204', '-0.265', '-0.380', '-82']
[1546720883.967178, '192.168.50.145', '20.11', '10205FE010002A7B', '-0.786', '-1.537', '-11.081', '1.102', '9.546', '7.332', '-0.205', '-0.267', '-0.379', '-98']
[1546720884.061056, '192.168.50.145', '12.98', '10205FE0100031F3', '-0.028', '-0.555', '-11.931', '-4.506', '-7.892', '7.009', '-0.206', '-0.257', '-0.380', '-96']
[1546720884.195857, '192.168.50.145', '13.27', '10205FE0100031F3', '-0.063', '-1.286', '-8.888', '5.233', '-0.858', '5.696', '-0.207', '-0.248', '-0.383', '-101']
[1546720884.3242545, '192.168.50.145', '13.29', '10205FE0100031F3', '-0.781', '-2.009', '-8.120', '11.358', '1.234', '1.663', '-0.208', '-0.248', '-0.383', '-103']
[1546720884.5303664, '192.168.50.145', '21.01', '10205FE010002A7B', '-0.699', '-1.814', '-11.118', '7.114', '5.477', '-5.075', '-0.200', '-0.275', '-0.378', '-95']
[1546720884.8951724, '192.168.50.145', '3.03', '10205FE010002BEB', '-0.809', '-1.972', '-8.646', '16.118', '0.464', '-8.698', '-0.187', '-0.284', '-0.379', '-82']
[1546720885.0109413, '192.168.50.145', '3.27', '10205FE010002BEB', '-1.388', '-1.042', '-11.647', '16.581', '0.971', '-14.350', '-0.192', '-0.294', '-0.377', '-82']
[1546720885.1457143, '192.168.50.145', '3.21', '10205FE010002BEB', '0.181', '-1.708', '-9.983', '-7.718', '7.166', '16.048', '-0.190', '-0.291', '-0.379', '-82']
[1546720885.1608658, '192.168.50.145', '10.47', '10205FE010002C92', '0.319', '-0.896', '-9.733', '-15.190', '-16.949', '17.710', '-0.198', '-0.277', '-0.377', '-94']
[1546720885.374281, '192.168.50.145', '22.18', '10205FE010002A7B', '-0.620', '-2.344', '-8.965', '12.967', '1.628', '4.865', '-0.214', '-0.278', '-0.383', '-88']
[1546720885.517722, '192.168.50.145', '22.30', '10205FE010002A7B', '-0.184', '-2.813', '-11.137', '11.708', '-12.863', '0.569', '-0.212', '-0.299', '-0.368', '-87']
[1546720885.6227922, '192.168.50.145', '22.42', '10205FE010002A7B', '-0.677', '-1.311', '-10.627', '-7.088', '12.556', '-8.129', '-0.207', '-0.299', '-0.371', '-89']
[1546720885.9340885, '192.168.50.145', '22.82', '10205FE010002A7B', '-0.688', '-2.215', '-9.016', '13.239', '6.466', '2.931', '-0.183', '-0.305', '-0.374', '-86']
[1546720885.9492702, '192.168.50.145', '10.97', '10205FE010002C95', '-0.688', '-2.215', '-9.016', '13.239', '6.466', '2.931', '-0.183', '-0.305', '-0.374', '-99']
[1546720886.175645, '192.168.50.145', '15.18', '10205FE0100031F3', '0.170', '-1.487', '-9.521', '-20.939', '1.575', '17.456', '-0.182', '-0.279', '-0.371', '-100']
[1546720886.2758825, '192.168.50.145', '1.87', '10205FE010002BEB', '0.688', '-2.309', '-7.667', '1.514', '-1.750', '10.964', '-0.181', '-0.278', '-0.367', '-82']
[1546720886.4159882, '192.168.50.145', '1.95', '10205FE010002BEB', '-0.023', '-1.306', '-10.082', '17.640', '-16.371', '-1.540', '-0.185', '-0.275', '-0.362', '-81']
[1546720886.5305798, '192.168.50.145', '1.64', '10205FE010002BEB', '0.737', '-2.303', '-11.544', '-0.254', '-20.545', '-3.789', '-0.178', '-0.286', '-0.356', '-80']
[1546720886.7863832, '192.168.50.145', '24.06', '10205FE010002A7B', '-0.126', '-1.226', '-8.475', '-9.275', '-12.486', '4.331', '-0.166', '-0.272', '-0.360', '-88']
[1546720886.998778, '192.168.50.145', '10.06', '10205FE010002C92', '-0.197', '-1.748', '-9.675', '4.804', '12.092', '-3.141', '-0.158', '-0.257', '-0.361', '-89']
[1546720887.2258677, '192.168.50.145', '37.76', '10205FE010002A7B', '1.054', '0.780', '-11.291', '31.561', '-15.540', '35.131', '-0.162', '-0.241', '-0.357', '-110']
[1546720887.4281015, '192.168.50.145', '67.78', '10205FE010002A85', '0.532', '-0.918', '-8.521', '20.396', '21.228', '108.526', '-0.173', '-0.180', '-0.353', '-111']
[1546720887.5252066, '192.168.50.145', '10.16', '10205FE010002C92', '0.592', '-1.712', '-9.683', '27.729', '-1.076', '91.262', '-0.165', '-0.162', '-0.354', '-99']
